species_key,species,obs_id,photo_idx,lat,lon,img_url
5376075,Alliaria petiolata,4847167347,0,40.801575,-77.839966,https://inaturalist-open-data.s3.amazonaws.com/photos/366222874/original.jpeg
5376075,Alliaria petiolata,4851750292,0,40.806464,-77.87421,https://inaturalist-open-data.s3.amazonaws.com/photos/367514880/original.jpg
5376075,Alliaria petiolata,4851917878,0,40.701417,-77.967833,https://inaturalist-open-data.s3.amazonaws.com/photos/369831897/original.jpg
5376075,Alliaria petiolata,4852251347,0,40.775336,-77.798022,https://inaturalist-open-data.s3.amazonaws.com/photos/368481699/original.jpg
5376075,Alliaria petiolata,4852832076,0,40.875781,-77.788763,https://inaturalist-open-data.s3.amazonaws.com/photos/369385062/original.jpeg
5376075,Alliaria petiolata,4852933387,0,40.629333,-77.974884,https://inaturalist-open-data.s3.amazonaws.com/photos/368460491/original.jpeg
5376075,Alliaria petiolata,4852960512,0,40.701783,-77.967397,https://inaturalist-open-data.s3.amazonaws.com/photos/369163747/original.jpg
5376075,Alliaria petiolata,4852960512,1,40.701783,-77.967397,https://inaturalist-open-data.s3.amazonaws.com/photos/369163965/original.jpg
5376075,Alliaria petiolata,4852960512,2,40.701783,-77.967397,https://inaturalist-open-data.s3.amazonaws.com/photos/369164014/original.jpg
5376075,Alliaria petiolata,4853016084,0,40.882586,-77.611897,https://inaturalist-open-data.s3.amazonaws.com/photos/370295154/original.jpeg
5376075,Alliaria petiolata,4853016084,1,40.882586,-77.611897,https://inaturalist-open-data.s3.amazonaws.com/photos/370295423/original.jpeg
5376075,Alliaria petiolata,4853018673,0,40.699297,-78.006871,https://inaturalist-open-data.s3.amazonaws.com/photos/367995700/original.jpg
5376075,Alliaria petiolata,4867603242,0,40.915659,-77.751054,https://inaturalist-open-data.s3.amazonaws.com/photos/384453854/original.jpg
5376075,Alliaria petiolata,4867603242,1,40.915659,-77.751054,https://inaturalist-open-data.s3.amazonaws.com/photos/382163198/original.jpg
5376075,Alliaria petiolata,4867603242,2,40.915659,-77.751054,https://inaturalist-open-data.s3.amazonaws.com/photos/382163232/original.jpg
